city_name,city_id_name,value
锦州,大连,0.13698205164
辽阳,大连,0.09846302976
抚顺,大连,0.09184177548
本溪,大连,0.11395415016
铁岭,大连,0.0847284980399998
朝阳,大连,0.1112690811599999
兰州,天水,0.5365703930400001
西安,天水,0.2210675651999999
陇南,天水,0.17279115048
定西,天水,0.1466612892
宝鸡,天水,0.0834976058399999
平凉,天水,0.0838681322399998
北京,天津,1.9188786762
廊坊,天津,1.0447956979199997
唐山,天津,1.06457756652
沧州,天津,0.99704973924
保定,天津,0.5548372052399998
石家庄,天津,0.3154251682799998
德州,天津,0.3750841922399999
邯郸,天津,0.3574119005999998
秦皇岛,天津,0.2639280412799999
张家口,天津,0.1799736699599998
承德,天津,0.2644036052399998
衡水,天津,0.25052977296
上海,天津,0.0905640911999998
济南,天津,0.1514385493199999
滨州,天津,0.1300857051599999
邢台,天津,0.1934461958399998
太原,天津,0.0808539537599999
大同,天津,0.0885536225999998
聊城,天津,0.0987050739599998
赤峰,天津,0.0836918859599998
葫芦岛,天津,0.0801007477199999
菏泽,天津,0.12001608972
武汉,天门,0.2956401827999999
荆门,天门,0.1022455709999999
孝感,天门,0.0869056063199999
晋中,太原,1.6046823038400002
吕梁,太原,1.3738870922400002
忻州,太原,1.0368246596399997
北京,太原,0.2534190915599999
临汾,太原,0.58429265436
长治,太原,0.4821165684
阳泉,太原,0.2330644946399999
大同,太原,0.3258521362799998
朔州,太原,0.24629775948
运城,太原,0.37466818272
天津,太原,0.0812220922799999
晋城,太原,0.17537264964
西安,太原,0.0903972636
石家庄,太原,0.08588500956
烟台,威海,0.75432556692
青岛,威海,0.3364291584
济南,威海,0.19863468
北京,威海,0.1413761201999999
淄博,威海,0.11699737524
潍坊,威海,0.13561434072
长沙,娄底,1.09241017416
邵阳,娄底,0.32605323984
湘潭,娄底,0.25261403256
深圳,娄底,0.0916738009199998
株洲,娄底,0.1163907338399999
益阳,娄底,0.13757523732
衡阳,娄底,0.156089916
怀化,娄底,0.08352624096
武汉,孝感,2.1155431932
仙桃,孝感,0.1118943719999999
荆州,孝感,0.1070305487999999
随州,孝感,0.1476536688
天门,孝感,0.0866125548
黄冈,孝感,0.0951667055999999
襄阳,孝感,0.0813050136
荆门,孝感,0.082541754
福州,宁德,0.96148141776
温州,宁德,0.27711125136
厦门,宁德,0.17649808632
泉州,宁德,0.1166413737599998
南平,宁德,0.10468116648
杭州,宁波,1.23430660272
上海,宁波,0.63099771768
台州,宁波,0.96950201184
绍兴,宁波,0.8405343820800001
舟山,宁波,0.5894728765199999
嘉兴,宁波,0.42380009028
金华,宁波,0.4752899694
苏州,宁波,0.23824501164
温州,宁波,0.3188892726
湖州,宁波,0.2031310742399999
南京,宁波,0.0909411753599999
丽水,宁波,0.1350263034
衢州,宁波,0.1499207648399999
合肥,宁波,0.0812717226
阜阳,宁波,0.1663675070399999
上饶,宁波,0.1502411328
商丘,宁波,0.08380280736
亳州,宁波,0.08873134308
宿州,宁波,0.08463027744
合肥,安庆,1.00273705056
上海,安庆,0.26354212164
杭州,安庆,0.17139685212
池州,安庆,0.22721763924
苏州,安庆,0.12088299708
铜陵,安庆,0.18523111104
南京,安庆,0.1272482557199999
芜湖,安庆,0.1313445942
六安,安庆,0.1039230421199999
西安,安康,0.6356669205600001
汉中,安康,0.1226384225999999
郑州,安阳,0.8064883616400002
新乡,安阳,0.43962736392
濮阳,安阳,0.4493155568399999
鹤壁,安阳,0.3980077300799999
邯郸,安阳,0.33520471704
北京,安阳,0.17490289176
焦作,安阳,0.0828694314
长治,安阳,0.10998943668
贵阳,安顺,0.8768103811200001
毕节,安顺,0.23714597448
六盘水,安顺,0.19137036672
遵义,安顺,0.10101362904
兰州,定西,0.8030352765600001
天水,定西,0.14669929764
临夏回族自治州,定西,0.13519372068
白银,定西,0.0951705611999998
武汉,宜昌,0.5176496159999999
荆州,宜昌,0.34682166576
重庆,宜昌,0.14852656368
襄阳,宜昌,0.14155278768
荆门,宜昌,0.13213181376
南昌,宜春,1.1913931915199998
深圳,宜春,0.15993364464
新余,宜春,0.2723489017199999
长沙,宜春,0.1932623128799999
萍乡,宜春,0.1695652736399999
广州,宜春,0.09104729508
东莞,宜春,0.0840749414399999
吉安,宜春,0.17122955472
九江,宜春,0.1419001189199999
赣州,宜春,0.11455729236
抚州,宜春,0.0828335516399998
西安,宝鸡,1.68642616572
咸阳,宝鸡,0.4270160624399999
渭南,宝鸡,0.10181700324
汉中,宝鸡,0.1040826218399999
天水,宝鸡,0.0833489513999999
合肥,宿州,0.54823552056
徐州,宿州,0.7289011605600001
淮北,宿州,0.6186357017999999
苏州,宿州,0.2771310024
上海,宿州,0.21836297844
南京,宿州,0.2083883176799999
蚌埠,宿州,0.2458539377999998
杭州,宿州,0.1205102156399998
宁波,宿州,0.08455175604
商丘,宿州,0.12988004616
无锡,宿州,0.08130387636
宿迁,宿州,0.09983414592
南京,宿迁,0.62581509144
苏州,宿迁,0.48176046648
淮安,宿迁,0.50985339192
徐州,宿迁,0.5202823492800001
上海,宿迁,0.23512540032
无锡,宿迁,0.21100238856
常州,宿迁,0.1840486600799999
连云港,宿迁,0.2819230336799999
扬州,宿迁,0.11523525912
盐城,宿迁,0.09976895712
宿州,宿迁,0.09986531472
长沙,岳阳,1.86364087524
益阳,岳阳,0.2723056315199998
深圳,岳阳,0.1373129236799999
广州,岳阳,0.10321284384
东莞,岳阳,0.08880248052
株洲,岳阳,0.1218806351999999
荆州,岳阳,0.17863542036
武汉,岳阳,0.09444216384
湘潭,岳阳,0.10142286696
常德,岳阳,0.1013026046399999
咸宁,岳阳,0.09245125188
南宁,崇左,1.0167623496
百色,崇左,0.10904473368
防城港,崇左,0.08365097448
成都,巴中,0.8620290345600001
重庆,巴中,0.1687964832
达州,巴中,0.1661500511999999
南充,巴中,0.12581929584
广元,巴中,0.08736008112
包头,巴彦淖尔,0.3617515533599998
呼和浩特,巴彦淖尔,0.26471847492
鄂尔多斯,巴彦淖尔,0.2711842480799999
乌海,巴彦淖尔,0.1433233051199999
无锡,常州,1.1477260558800002
南京,常州,0.6052934368799999
苏州,常州,0.6201007876799998
镇江,常州,0.6170307904799999
